age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
51,Private,189495,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,>50K
47,Private,218478,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
44,Private,207430,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,Japan,<=50K
46,Private,198917,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,0,Japan,<=50K
46,Private,185762,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
44,Private,221807,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,Japan,<=50K
51,Private,223633,Assoc-voc,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,0,Japan,<=50K
50,Private,232537,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,0,Japan,>50K
46,Private,193834,Bachelors,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0,Japan,<=50K
48,Private,224961,Masters,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,Japan,>50K
45,Private,220356,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,0,Japan,<=50K
43,Private,159420,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
46,Private,222770,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
47,Private,197370,Some-college,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,0,Japan,<=50K
51,Private,229308,Assoc-acdm,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,>50K
47,Private,258919,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
50,Private,225443,Assoc-voc,Married-civ-spouse,Sales,Own-child,White,Male,0,0,0,Japan,>50K
50,Private,236920,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,Japan,<=50K
47,Private,235191,Prof-school,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,0,Japan,<=50K
48,Private,211072,Assoc-acdm,Divorced,Sales,Own-child,White,Male,0,0,0,Japan,<=50K
51,Private,209513,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,Japan,>50K
51,Private,223435,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,Male,0,0,0,Japan,<=50K
49,Self-emp-not-inc,192086,Assoc-acdm,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0,Japan,<=50K
49,Private,243027,Prof-school,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,0,Japan,<=50K
52,Private,240687,Assoc-voc,Never-married,Sales,Husband,White,Male,0,0,0,Japan,<=50K
49,Private,232599,Assoc-voc,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0,0,0,Japan,>50K
48,Private,209692,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Japan,<=50K
46,Private,195373,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,Japan,<=50K
52,Private,209301,Some-college,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,0,Japan,<=50K
53,Private,205013,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,0,Nicaragua,>50K
45,Self-emp-not-inc,219569,Prof-school,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,0,Japan,>50K
50,Self-emp-not-inc,215975,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,Japan,<=50K
46,Private,184908,Some-college,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,0,Japan,>50K
46,Local-gov,167857,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
47,Local-gov,198317,Assoc-voc,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0,Japan,>50K
52,Private,201623,10th,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,0,Japan,<=50K
48,Private,203306,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,Japan,<=50K
48,Local-gov,219031,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,>50K
48,Private,209341,Assoc-voc,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,0,Japan,>50K
48,Private,175697,HS-grad,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,0,Japan,<=50K
44,Private,196752,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,0,Japan,<=50K
57,Private,201634,9th,Never-married,Craft-repair,Own-child,White,Female,0,0,0,Nicaragua,<=50K
46,Private,212100,Some-college,Married-civ-spouse,Sales,Own-child,White,Male,0,0,0,Japan,<=50K
50,Private,216295,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,Japan,<=50K
51,Private,231644,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,Japan,>50K
41,Self-emp-not-inc,164717,Masters,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,Japan,<=50K
49,Private,184300,Assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,Japan,>50K
49,Private,236542,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,Japan,<=50K
52,Private,230264,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,0,0,0,Nicaragua,<=50K
49,Private,199955,Assoc-voc,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,Puerto-Rico,<=50K
44,Private,211670,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,>50K
46,Private,215391,9th,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,1,0,Japan,>50K
48,Private,216569,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
48,Private,203309,Some-college,Married-civ-spouse,Sales,Wife,White,Male,0,0,0,Puerto-Rico,<=50K
46,Self-emp-not-inc,187804,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,<=50K
51,Private,228895,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,<=50K
47,Local-gov,187772,9th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,Japan,>50K
48,Private,194044,7th-8th,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,0,Japan,<=50K
52,Private,213565,Assoc-voc,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,0,Japan,>50K
49,Private,227545,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,0,Japan,>50K
53,Private,229999,HS-grad,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,Japan,<=50K
51,Private,203517,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,>50K
49,Private,237053,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,Japan,<=50K
54,Private,212625,HS-grad,Divorced,Craft-repair,Wife,White,Male,0,0,0,Japan,>50K
49,Private,219263,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,0,Japan,<=50K
49,Private,197037,HS-grad,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,0,Japan,<=50K
45,Self-emp-not-inc,197760,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,1,0,0,Japan,<=50K
53,Private,231814,HS-grad,Never-married,Transport-moving,Husband,White,Female,0,0,0,Nicaragua,<=50K
47,Private,185524,Some-college,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,0,0,0,Japan,>50K
47,Private,229220,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,0,0,Japan,<=50K
45,Private,213467,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,<=50K
48,Private,198633,HS-grad,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,0,Japan,>50K
47,Local-gov,222808,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,<=50K
47,Self-emp-not-inc,206616,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,0,Japan,>50K
46,Private,214376,Prof-school,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,0,Japan,<=50K
50,Private,216985,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,Japan,>50K
50,Private,193431,Doctorate,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,0,Japan,>50K
50,Private,178120,Some-college,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,0,Japan,<=50K
52,Private,186414,9th,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
49,Private,212161,Prof-school,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,0,0,0,Japan,>50K
48,Private,201356,Assoc-acdm,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,0,Japan,<=50K
48,Private,197920,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,<=50K
51,Private,218748,Prof-school,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,0,Japan,<=50K
45,Local-gov,246967,Assoc-acdm,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,<=50K
49,Private,220904,Assoc-acdm,Married-civ-spouse,Sales,Own-child,White,Male,1,0,0,Japan,<=50K
50,Private,200174,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,0,Japan,<=50K
45,Private,177985,9th,Never-married,Craft-repair,Other-relative,White,Female,0,0,0,Japan,>50K
50,Private,211484,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,0,Japan,<=50K
52,Private,221828,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,>50K
49,Private,206220,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,0,Japan,<=50K
46,Private,209158,Some-college,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,0,2,Puerto-Rico,>50K
47,Private,215572,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,Japan,>50K
48,Private,211865,Some-college,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,0,Japan,<=50K
49,Private,249246,Some-college,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,0,Japan,<=50K
50,Local-gov,176687,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,<=50K
53,Private,229683,Assoc-acdm,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,2,Japan,<=50K
48,Private,186879,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0,Japan,>50K
53,Private,210717,Some-college,Married-civ-spouse,Sales,Wife,White,Male,0,0,0,Japan,<=50K
45,Self-emp-not-inc,197985,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,<=50K
55,Private,217466,Some-college,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,0,Japan,<=50K
46,Private,203059,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1,0,0,Japan,<=50K
47,Private,220368,9th,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0,Japan,<=50K
51,Private,209340,Some-college,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,Japan,<=50K
50,Private,229956,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,Japan,>50K
50,Private,205731,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,Japan,<=50K
49,Private,203738,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,0,Puerto-Rico,>50K
51,Private,200828,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,Japan,<=50K
51,Private,207058,HS-grad,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,0,Nicaragua,<=50K
51,Private,215708,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,0,Puerto-Rico,>50K
48,Private,238526,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,Japan,<=50K
50,Private,229933,Assoc-voc,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,Japan,<=50K
45,Private,235823,Masters,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,Japan,<=50K
48,Local-gov,187735,Some-college,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,0,Japan,<=50K
40,Local-gov,200651,Bachelors,Divorced,Craft-repair,Wife,White,Male,0,0,0,Japan,>50K
49,Private,216937,9th,Married-civ-spouse,Sales,Own-child,White,Male,0,0,0,Japan,<=50K
51,Private,241072,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0,Japan,>50K
46,Self-emp-not-inc,219249,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,0,0,0,Japan,<=50K
48,Private,212629,Prof-school,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,0,Japan,>50K
50,Private,227974,10th,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,Japan,<=50K
46,Private,218795,Assoc-voc,Never-married,Sales,Unmarried,White,Female,0,0,0,Japan,<=50K
47,Private,208243,7th-8th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,<=50K
52,Federal-gov,193532,Some-college,Never-married,Transport-moving,Unmarried,White,Male,0,0,0,Japan,<=50K
47,Private,232729,Some-college,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,0,Japan,>50K
46,Private,163000,Prof-school,Separated,Sales,Unmarried,White,Female,0,0,0,Japan,>50K
44,Private,190527,Some-college,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,0,Japan,>50K
45,Private,184853,Prof-school,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Japan,>50K
48,Private,213017,Prof-school,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,0,Japan,<=50K
45,Private,199957,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,Japan,>50K
54,Private,201821,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,Japan,<=50K
49,Self-emp-not-inc,242885,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,1,0,0,Japan,>50K
47,Private,211000,Prof-school,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,0,Japan,<=50K
51,Private,192108,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,<=50K
50,Private,218111,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,0,Puerto-Rico,<=50K
48,Local-gov,221260,Prof-school,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,Japan,>50K
52,Private,243836,Assoc-voc,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,0,Japan,<=50K
51,Private,203061,Assoc-voc,Married-civ-spouse,Craft-repair,Own-child,White,Male,1,0,0,Japan,<=50K
51,Private,187829,Assoc-voc,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,0,Japan,>50K
46,Local-gov,175111,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,Japan,<=50K
43,Private,230846,HS-grad,Divorced,Transport-moving,Other-relative,White,Male,0,0,0,Japan,<=50K
51,Private,206739,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,<=50K
50,Private,214562,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,0,Japan,>50K
47,Private,214331,Some-college,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0,Japan,<=50K
51,Private,224904,Prof-school,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,Japan,<=50K
49,Private,210796,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Female,0,0,0,Japan,<=50K
48,Self-emp-not-inc,200580,10th,Married-civ-spouse,Sales,Own-child,White,Male,0,0,0,Japan,<=50K
46,Local-gov,217606,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,>50K
42,Self-emp-not-inc,183110,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,0,Japan,>50K
45,Private,217158,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,Japan,>50K
49,Private,220988,Assoc-voc,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,2,Japan,>50K
49,Private,215535,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,Japan,>50K
48,Self-emp-not-inc,193679,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Japan,<=50K
46,Private,220584,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,Japan,<=50K
53,Private,209035,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,0,Japan,<=50K
47,Private,205391,Some-college,Married-civ-spouse,Sales,Own-child,White,Male,0,0,0,Japan,<=50K
49,Private,205297,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,Japan,<=50K
49,Private,207574,Prof-school,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,0,Japan,<=50K
49,Private,212435,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,0,Japan,>50K
47,Self-emp-not-inc,175556,Prof-school,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,<=50K
49,Local-gov,230033,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,Japan,>50K
48,Local-gov,214645,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,0,0,0,Japan,>50K
46,Local-gov,165381,9th,Never-married,Exec-managerial,Husband,Black,Female,0,0,0,Japan,<=50K
39,Private,171319,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,0,Japan,>50K
49,Private,218984,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,0,0,0,Japan,>50K
48,Private,202650,Assoc-voc,Never-married,Transport-moving,Unmarried,White,Male,0,0,0,Japan,<=50K
48,Federal-gov,214811,Doctorate,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,0,Japan,<=50K
45,Private,190141,9th,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,Japan,>50K
46,Private,216212,Prof-school,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,0,Japan,<=50K
50,Private,215773,HS-grad,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,0,Japan,<=50K
52,Private,258068,Assoc-voc,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,0,Japan,<=50K
50,Private,222653,HS-grad,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,0,Japan,<=50K
52,Private,205666,Prof-school,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Japan,<=50K
50,Private,217949,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Female,1,0,0,Japan,<=50K
51,Private,200523,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Japan,>50K
43,Private,201168,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Japan,<=50K
47,Private,164815,Some-college,Never-married,Craft-repair,Husband,White,Female,0,0,0,Japan,<=50K
46,Private,209269,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Japan,>50K
45,Private,217239,Assoc-acdm,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0,Japan,<=50K
49,Private,228149,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Puerto-Rico,<=50K
50,Private,214022,7th-8th,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,<=50K
48,Private,181018,HS-grad,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,0,0,Japan,<=50K
47,Private,243004,Prof-school,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,>50K
54,Private,215948,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,Nicaragua,>50K
50,Private,212536,9th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Japan,>50K
50,Private,218287,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,0,Japan,<=50K
49,Private,180816,Assoc-voc,Married-civ-spouse,Exec-managerial,Own-child,White,Female,1,0,0,Japan,<=50K
46,Private,171082,HS-grad,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,0,Japan,<=50K
48,Private,202098,HS-grad,Never-married,Transport-moving,Other-relative,White,Female,0,0,0,Japan,>50K
44,Private,193630,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0,Japan,<=50K
49,Private,223708,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,2,Japan,>50K
51,Private,223259,9th,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,0,Japan,<=50K
47,Private,221376,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,0,0,0,Japan,>50K
51,Federal-gov,232728,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,Nicaragua,<=50K
48,Private,254313,HS-grad,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,0,Japan,<=50K
46,Self-emp-not-inc,230198,Doctorate,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,0,Japan,>50K
48,Private,220797,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,2,Japan,>50K
49,Private,207595,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Japan,<=50K
49,Private,216477,Bachelors,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,0,Japan,>50K
45,Private,190406,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,0,Japan,<=50K
48,Self-emp-not-inc,199123,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,Japan,<=50K
48,Private,184605,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Japan,<=50K
48,Private,187007,HS-grad,Married-civ-spouse,Sales,Own-child,White,Male,1,0,0,Japan,<=50K
49,Private,198023,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,0,Japan,<=50K
45,Private,206162,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,Japan,>50K
49,Local-gov,207734,Assoc-acdm,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,0,Japan,>50K
44,Self-emp-not-inc,184531,Masters,Married-civ-spouse,Sales,Unmarried,White,Male,1,0,0,Japan,<=50K
47,Private,204527,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0,Japan,>50K
48,Private,212121,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Japan,<=50K
45,Private,190511,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,0,Japan,<=50K
52,Self-emp-not-inc,256441,Assoc-voc,Married-civ-spouse,Sales,Own-child,White,Male,0,0,0,Japan,<=50K
45,Private,192180,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,0,Japan,<=50K
48,Private,214576,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,0,0,0,Japan,>50K
50,Private,233206,Prof-school,Never-married,Craft-repair,Husband,White,Female,0,0,0,Japan,>50K
44,Private,234381,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Japan,<=50K
45,Private,211438,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,0,Japan,<=50K
53,Private,217327,HS-grad,Never-married,Handlers-cleaners,Wife,White,Male,0,0,0,Nicaragua,<=50K
46,Federal-gov,181312,Prof-school,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,0,Japan,<=50K
48,Private,225890,Assoc-voc,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,Japan,<=50K
46,Private,202982,Some-college,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,0,Japan,<=50K
51,Private,210727,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,<=50K
54,Private,164175,Some-college,Never-married,Handlers-cleaners,Husband,White,Male,0,0,0,Canada,<=50K
49,Private,214334,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,Japan,>50K
46,Private,203178,Assoc-acdm,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,Japan,>50K
49,Private,197198,Assoc-voc,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,0,Japan,>50K
50,Private,203853,Prof-school,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,0,Japan,<=50K
48,Private,222876,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,Japan,<=50K
46,Private,221560,Prof-school,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,0,Japan,<=50K
53,Private,195529,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,Japan,<=50K
49,Private,174535,Prof-school,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,0,Japan,<=50K
45,Private,202846,9th,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,0,Japan,<=50K
50,Private,220154,Assoc-voc,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,Japan,<=50K
49,Self-emp-not-inc,226559,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,0,0,0,Japan,<=50K
46,Private,190920,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,0,Japan,<=50K
46,Self-emp-not-inc,197722,Assoc-acdm,Widowed,Adm-clerical,Not-in-family,White,Male,1,0,0,Japan,<=50K
52,Private,235964,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0,Japan,>50K
49,Local-gov,214150,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,0,Japan,>50K
50,Private,215799,Prof-school,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,Puerto-Rico,<=50K
46,Private,203723,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,<=50K
46,Local-gov,219973,Assoc-voc,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,Japan,<=50K
47,Private,197040,9th,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Japan,<=50K
49,Private,214251,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,Japan,<=50K
49,Private,202932,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,0,0,0,Japan,<=50K
46,Private,190691,Some-college,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0,0,0,Puerto-Rico,<=50K
47,Private,215844,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,0,Japan,>50K
44,Private,176856,Assoc-voc,Married-AF-spouse,Adm-clerical,Own-child,White,Male,0,1,0,Japan,>50K
50,Private,220236,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,<=50K
