Dim1,Dim2
-57.050423,-53.480007
25.94274,47.566147
-27.766064,7.9742723
10.445308,-65.49627
-45.05395,-50.11387
26.849253,31.452806
52.841537,25.539618
-38.863327,-32.277996
65.67064,-7.0433455
-62.013573,-41.553314
54.951344,10.550577
-56.69827,26.504545
-63.828403,23.898357
36.547157,-1.6518607
35.930405,-46.61677
-14.462957,41.672535
-39.42251,16.706005
-18.21687,-21.512356
32.296352,-3.5773702
-70.06548,-5.940612
-41.197914,-51.89545
13.2353525,-72.22224
21.106419,-21.532488
40.69371,58.121597
9.205305,-59.31996
-9.657116,3.9897244
83.650986,1.8240077
-61.79323,12.516104
4.21366,-66.86229
34.115215,-21.420652
2.4999583,-82.47662
38.691193,-40.641098
-54.388393,-49.12486
43.101604,60.294662
-56.58368,13.011234
-53.019554,-37.774086
-59.919353,34.666763
-63.709858,32.586
-62.826366,43.20676
30.568777,37.740696
23.870129,47.001064
-58.63123,19.247013
-52.176476,-5.128744
-29.390354,8.121748
0.7506462,-51.333538
7.741136,87.38976
-64.16532,-4.941775
0.7982541,16.517042
-21.03803,-44.078575
68.4145,-18.80428
55.300648,10.692131
2.3376684,18.699436
45.07453,10.241589
-1.116198,15.947174
-22.586107,-35.03677
-6.7888355,-38.1992
10.057765,-2.2375078
-2.1980338,46.679806
41.39066,57.44217
-18.201897,-66.776405
6.5480766,-43.462715
36.544518,-23.014448
2.5892096,-73.93413
-34.2903,3.319421
-30.746365,-1.5668622
67.8021,-29.462532
3.4408915,42.850494
-15.57266,28.594217
-57.05782,-40.419743
5.225106,-40.68536
-68.00562,23.829119
4.0997534,85.169685
-50.234997,-49.441704
11.959325,-63.611897
62.622,-12.237903
89.517296,1.8050166
-6.0152597,-51.143246
-52.249813,-5.1408377
-44.98224,-37.751514
-1.6502248,31.38944
-6.743457,-7.999748
-12.380853,-4.737554
-60.028473,22.198893
-17.183882,-67.54089
11.341699,-3.9631414
-17.13294,59.326485
-64.22979,-9.564862
63.81272,-35.77168
-15.794816,43.126743
5.1401143,78.94187
-60.287563,23.558262
-12.946036,-49.188393
71.945274,-16.298307
3.6837347,-36.445248
30.25286,-43.27647
6.792939,-74.08307
-24.553312,-21.50716
50.24582,41.260345
26.824013,38.19982
87.61551,7.0320034
79.26064,7.832064
-35.832592,49.385487
10.246881,-73.051575
-47.962708,-45.698746
73.93007,1.9773902
-54.24596,-47.434982
-40.357353,-26.957258
68.509705,-33.272705
-39.325943,17.682005
-62.197678,17.923075
-4.0703664,-79.39076
-65.293846,26.080256
0.4735753,-80.11306
89.74618,4.032842
-9.476286,-0.8275648
-25.596163,2.2572217
-58.374195,-36.918125
8.5122385,83.90379
2.8859868,86.63922
50.867535,27.05391
72.48123,-4.7874217
-21.387016,-38.10867
24.898315,-39.06758
32.457977,62.225895
-27.42948,-1.388749
9.463835,-42.72299
-71.629196,17.897085
52.987514,25.493515
23.613628,41.342476
-76.52767,19.244984
-39.228695,-45.944126
34.163666,-6.130318
-71.83104,3.4103558
25.002409,55.006573
-73.10932,10.6551
-33.687347,34.755684
0.9824756,17.570162
65.48107,-37.87801
3.1208127,20.699467
-73.22241,-0.082780644
-10.902379,38.484997
15.655066,-13.5017605
22.206287,48.447464
37.959167,29.485966
61.92917,-10.46388
17.405462,21.308878
-57.519207,-53.274227
47.49549,52.61234
-68.65786,11.46126
10.385588,-64.65411
40.209915,42.398453
33.452976,-0.7702467
-71.09118,25.485128
-8.532002,-3.3861794
21.666426,50.978676
-30.176641,45.503983
35.44593,5.0612607
-19.454216,-46.630165
-38.734043,-30.292503
-37.54267,-26.56696
-72.65003,-5.2569246
44.514835,56.519726
21.959679,-37.52285
-70.45404,22.514479
-5.622044,42.236427
6.300626,-62.097332
47.133762,31.235434
36.7586,27.415329
-47.706604,-1.1860163
70.639496,-15.720011
-61.8344,-42.917408
-70.91204,34.30857
1.7915367,43.813686
24.723808,21.565166
-13.330071,-20.780273
-66.87284,32.106323
24.810108,19.42868
26.991127,40.876713
-51.599335,-29.912895
-42.006298,50.08103
56.034252,-20.195787
2.3316865,-35.69653
80.29163,7.4777794
40.847042,42.27347
-25.323925,-34.29661
-24.470541,6.038941
38.029,-4.639476
-38.939022,-32.26556
-19.316832,-33.34217
-21.322569,-57.009537
23.296658,-40.755165
79.35483,0.95143807
40.772648,58.321297
67.10702,-30.056406
-14.377059,-6.015922
52.640175,8.842385
9.144356,-23.009727
49.448452,31.526033
26.737915,52.759304
-3.2632835,-51.55092
-46.944855,18.033033
39.378216,42.90539
-16.050776,-48.658123
-70.725296,33.814575
34.03295,-24.556047
-49.674194,-28.51892
6.1991935,-62.276608
-59.324806,-34.476086
37.744114,28.817207
9.201872,-19.073483
18.866116,19.02001
-62.90352,-45.49173
-53.212765,-45.75565
36.802376,48.342743
31.76783,42.19594
-27.60984,8.124468
-20.336191,-47.23065
46.929047,-8.0099325
1.2494617,17.277521
-54.25885,24.675793
-13.481724,-4.9266605
-36.305115,60.586937
37.5996,-7.1360416
-27.98602,57.68835
14.0665455,-68.21591
-64.558,18.308157
34.09382,-20.698563
29.771973,-43.863766
-15.957788,-27.823586
-2.8171172,54.586987
-30.664534,43.881176
-31.355824,6.1901546
42.975418,56.656197
10.626984,-14.214743
-14.239038,40.194042
-47.560368,-6.2539415
-19.708895,-64.043304
-19.26453,-34.098476
-24.28674,-60.130985
-24.628986,2.1145916
14.240782,18.647156
-44.07759,-40.17414
-47.379524,-38.608204
52.45761,-19.82221
-50.480247,-43.821434
-18.6002,-63.695427
-50.341175,-43.607693
-76.24133,20.958687
-34.160263,-3.5776463
35.43301,-44.972633
5.080922,12.96368
0.729963,84.44735
-15.735844,2.3215435
-28.758574,38.193897
-60.51633,22.194174
33.536907,-38.82709
68.28842,27.242632
44.98642,41.155636
69.1135,-14.662127
-70.15447,-0.06803794
-60.03132,-47.01925
-34.268406,3.5902505
-50.80575,23.61653
-20.55721,35.962177
9.748158,-1.6084181
-5.449803,5.7450433
-59.430115,19.781797
74.34452,0.70994043
-12.716747,1.0534544
31.714903,52.971397
-0.4629659,-82.01261
-9.871039,3.9358847
4.844184,-82.94944
-26.366041,10.142553
-44.92702,-6.750311
51.8354,-21.018167
-73.851006,10.502908
25.847948,-44.280556
-40.968277,50.586708
-38.10827,-47.83125
-15.706507,-35.717377
64.07287,-4.6717362
-4.0569863,50.985027
-1.5418004,-78.43548
-31.568537,34.931717
-61.719852,34.657288
0.4100456,-82.20426
-18.613468,-23.99891
-63.158073,3.5992055
-42.007706,-50.70556
-12.964502,-50.12741
-15.986244,29.893358
-1.5823858,32.475082
21.479649,19.462566
-45.51119,11.43893
43.108665,9.48599
11.930636,-62.648815
-51.727528,-31.83665
85.46386,9.217807
-51.668278,-30.630165
36.507942,29.764267
-27.654367,52.62473
-0.8073757,-51.916054
-57.665123,5.8935766
-68.41264,33.096313
45.89956,56.562164
-24.478943,8.746187
38.42154,-29.944923
-5.356376,-73.06465
-68.38348,-7.757613
-5.3864584,-84.23669
-50.57754,20.051102
39.870907,60.32992
-47.491467,-6.3366404
36.20532,-25.732168
-39.202816,14.717067
-39.692924,16.087484
38.69289,-38.783054
-30.157976,7.1392436
-76.54293,1.6103008
69.67019,-15.379075
27.534807,39.20609
37.945625,44.506165
69.457886,-13.807269
-55.22025,-32.568924
64.63674,-17.623411
-4.807552,-71.94304
-76.24636,9.628633
11.063474,-22.355726
-12.5470705,-51.585815
-4.562581,4.9970865
-34.821,1.1978976
44.98412,5.005603
-48.50055,1.7718394
3.376563,-45.561214
-70.27832,-7.1874514
-74.61147,-2.6163044
12.221127,-9.4306345
-18.420547,38.650024
46.99698,-8.270759
25.78234,-44.078255
-64.73048,36.959187
17.78216,19.635988
69.070435,-34.25309
-3.9959037,-40.40005
-70.0918,33.633385
-4.4046645,-39.568375
4.4221377,-19.909008
43.558384,10.528856
-35.901684,-1.9027447
2.6562142,-41.509197
39.933582,52.90105
13.762722,-9.630111
62.22404,-11.293941
54.877354,-18.364954
-63.029823,-38.42992
-1.2691401,55.725605
35.59331,56.16185
73.09935,-16.450476
-70.76307,-8.031165
8.285822,-38.78573
34.999287,36.673393
-29.182184,7.195404
69.844604,-8.540755
31.063614,38.488426
64.03728,-11.901794
17.155771,-5.135644
-28.61021,-4.0175815
-54.877323,12.447382
3.268749,-56.381203
24.484442,-6.5881205
89.8911,-2.912647
5.1930623,82.84623
27.046307,-38.613914
22.234013,50.594284
-12.858294,-50.360672
90.71009,-4.3853097
-22.45855,-35.58391
-54.924633,-5.2132754
21.910816,20.335278
-27.753183,9.758875
68.53725,-18.63051
83.12557,1.7256286
-37.05696,-31.274126
-3.4920368,55.058018
0.041641943,36.0817
-67.896286,23.691502
31.13812,4.607899
34.427658,-6.541797
42.869873,56.622215
-25.602476,50.013287
48.386986,47.838425
16.492048,-5.721478
26.483355,-46.180714
4.3617816,83.1126
-41.634296,-50.293404
-45.80043,-38.305046
43.57951,10.9255295
-36.666153,-35.12689
8.28587,84.72621
-52.333473,-31.960463
-26.388474,54.23597
-68.8409,-7.3684735
-54.653233,-56.609463
0.85015136,40.002445
26.814404,47.902206
-36.48427,-46.5128
-70.52821,-6.071531
2.2592788,84.99721
30.529459,-47.999516
67.48434,24.879164
-35.322643,56.711903
89.74884,3.5372834
66.593765,-32.161057
-46.06099,-9.424953
30.468939,48.69642
69.976776,25.783115
72.63535,24.101883
-39.876194,-24.986694
3.8388913,-71.06877
24.323725,21.846186
69.23738,-12.928892
-17.279852,-5.415927
28.662018,41.097572
-8.080338,-6.1371703
-21.17708,27.902826
-16.845268,-68.100075
-22.705492,-35.50725
6.1390195,44.773388
-61.73457,33.594925
-57.766724,-34.478035
-13.498822,3.6926773
-48.217136,-44.502464
-33.51192,2.101079
54.012146,-27.408978
-25.246351,10.140289
10.441309,-66.0008
5.194959,-70.01282
26.212173,20.460726
-19.473383,-34.396065
-50.99403,-7.066999
-3.3490183,42.182026
-15.604593,40.8064
-62.26954,-49.086777
33.657772,-2.3159301
35.636696,-42.294933
47.139942,-7.196751
-60.886063,-34.998615
90.839066,-1.2708669
-73.8434,18.466528
-11.787814,34.440384
7.4884553,15.05846
-14.20623,-48.38262
-57.84987,18.459314
14.994891,-5.7459908
33.198414,-45.761242
9.542867,-64.91554
52.795513,-22.27029
2.2539818,49.050568
4.237048,-40.518715
62.486305,-32.24199
-23.18062,-30.297451
3.1221077,12.085451
54.373337,-21.963308
40.27269,-5.1712766
-23.281628,-28.498951
-36.028328,54.907963
-26.181728,3.6699452
76.1224,4.5740094
-60.09519,-35.324707
-34.10015,-2.427035
46.524612,56.884907
5.031543,-18.033205
26.10563,-48.996616
-66.34425,-4.597915
-36.91013,2.3556316
36.30123,54.1561
23.774092,28.99609
7.443204,-13.979874
-1.5509617,40.42249
-33.872143,52.7809
27.287996,42.41442
-34.55722,-34.491272
-61.548943,-2.1649325
-75.39161,15.257793
-36.769726,60.11296
10.107961,-75.367134
-76.77347,1.3123078
4.783728,-35.90888
51.510475,13.030271
7.4345336,-67.89078
-59.876366,-47.92258
-74.76487,13.890344
-3.6937995,-65.074905
24.12552,-48.00888
25.103348,44.795605
-17.944893,-21.13608
-30.823524,61.36965
-54.07853,-36.63407
10.556923,-60.54461
72.857765,-19.996534
-1.5509231,-67.3485
22.351421,-26.977879
33.04835,-35.676525
20.82407,14.825335
10.141064,-79.12427
48.376266,7.835556
56.383595,-28.286617
7.964905,78.08264
2.7973132,79.01653
-60.821648,-52.10691
-64.7633,24.36836
-34.402565,-3.7928088
-58.769363,25.478683
-66.263596,32.274788
31.391771,-32.69573
24.004438,14.906199
8.067301,-10.808078
3.7919168,-43.360054
-22.790913,-22.82275
-53.138103,-7.149238
69.54582,21.005571
0.80105746,-66.64751
37.226315,26.783337
33.382412,-45.035355
51.12646,41.28956
-19.32133,50.977238
-54.11064,29.072445
50.55119,27.24697
-55.029644,7.157376
-64.23257,6.644254
-20.19932,50.742546
-75.95556,23.686478
-44.416077,14.269108
82.60681,2.2015052
-11.0828905,7.753937
-27.140003,-24.444578
4.968834,79.18586
-55.922863,19.219078
10.37423,-15.577481
-53.71158,28.512848
2.147531,81.90668
24.370195,-6.5421896
2.6711588,-82.00753
-6.190146,31.330153
-69.03856,35.790703
-33.14457,-2.1375663
22.743788,53.24103
-55.331142,-6.2158136
-44.575577,-5.393142
1.9044471,-47.40856
7.4757705,42.108124
0.54068655,27.882154
16.991064,-4.6378026
10.590593,-61.115383
-2.722886,38.454426
36.892303,-27.802637
-12.357599,30.422916
36.719547,-28.6371
-53.686996,-48.39696
-42.545925,-53.713596
-14.9632845,-34.74677
-3.3813481,-37.82493
38.825066,41.916046
-62.65375,23.546938
-13.092274,43.094288
77.695435,1.3703724
32.886448,-2.8631167
-5.689502,54.73553
27.132544,-40.279167
-46.28846,-5.811115
47.62488,58.32325
-22.329813,53.25059
-23.80698,-32.775345
79.59941,-14.326868
-30.812126,53.11606
-45.111145,-3.8572116
2.2558398,-49.283627
65.41426,-37.95394
-58.554817,30.743101
56.075237,10.201863
-8.7709255,2.1792645
-2.1673799,26.244501
-70.22581,33.587852
-7.786209,-36.26242
-47.377262,-3.827931
-61.702446,-41.886612
-63.125496,3.5838175
45.98783,56.09378
-32.90386,-51.865288
0.2526883,-49.8455
10.354574,-12.792983
43.61141,48.10715
-67.990814,36.61349
-68.335144,1.90969
27.529064,-3.810341
-1.9737846,1.1478181
-22.225538,52.058487
-51.02415,-50.06573
-19.209187,43.890755
8.803249,81.8407
-0.96971244,14.90668
5.295235,-48.470425
2.7700064,-8.573429
29.470201,-46.504257
9.121822,-71.54761
37.556305,28.921482
64.71076,-10.3305025
-4.076335,25.202099
-54.483944,-4.6278806
-61.586033,-45.04642
-74.50478,13.606745
68.20243,-18.712965
1.1657494,27.750692
0.848383,-78.15176
24.06285,-30.421473
-35.410202,61.33831
39.652317,40.784393
38.492603,-21.777555
-46.400475,-7.4973345
21.78002,17.160734
-5.4671874,31.756342
-18.111963,20.207884
22.45115,18.889551
83.69256,1.0096319
-6.206961,27.326912
82.691025,14.496918
-70.06677,10.59223
22.469362,13.878993
-62.20899,-44.061832
-26.936234,-25.496893
2.8986022,12.567392
8.814461,-17.992823
13.669535,-7.518856
73.50228,-11.974629
1.0934018,12.808604
-46.56971,14.606914
8.305355,-1.0144913
-30.824867,-1.2306206
10.112275,-79.240486
51.275467,17.310507
-24.135221,26.091307
-51.25839,24.986729
-60.37917,21.184069
36.360046,-1.4448092
4.0007806,50.21492
1.4365572,49.35959
-50.50729,-9.1142
-48.568935,27.887318
-31.089626,-2.5233066
88.5909,-5.9322376
70.08614,24.936405
-24.598978,8.576736
-55.40212,-8.320159
-6.9331675,6.2142973
-58.34779,-43.21415
-46.794735,-33.04285
70.27424,23.227419
28.406504,-48.123184
-4.2903495,-39.12837
43.598225,42.813793
9.984556,-0.23682763
-33.76465,-34.16293
-11.866593,31.12528
16.668829,10.621793
-27.620043,59.375286
-29.803852,56.11833
91.853714,-5.0406475
-22.416311,45.19598
-48.522846,-6.7779236
36.375618,45.074524
-47.580055,26.396877
-35.960266,-49.082645
-41.77945,50.049744
5.0927258,-44.522152
-29.095276,35.981033
-63.348595,17.854965
53.45744,0.20561647
-30.10414,6.148731
35.168373,27.691603
90.432655,-1.6901948
-29.984545,-5.1860237
-50.721302,-39.888023
-67.72618,23.856512
-0.85611004,-66.273476
26.419853,47.665028
-36.264698,-27.597893
8.196074,-42.87173
1.4162652,45.83441
-62.65974,10.231879
-43.37587,-50.595093
-4.618317,-40.08198
-0.95653564,36.81711
-74.75437,13.527188
50.831226,13.341685
-39.671467,-31.986933
8.159589,-69.57649
0.042375106,-48.138073
-18.8862,52.394382
8.209856,-57.018253
-27.865246,50.257755
63.802822,-12.604601
7.18961,-50.50941
6.6171937,-45.119923
22.655704,21.215508
-69.305435,36.654583
-20.15981,50.81981
74.62042,-13.655424
-52.036476,-42.84952
-14.9632015,-49.595493
-63.11681,43.28694
7.544002,-12.849216
-22.865189,-36.826
66.68001,-6.927315
23.163063,20.447638
30.086615,40.386303
83.956604,11.917056
-6.047465,-0.75632703
-0.92186934,15.419287
-23.532679,37.19412
-20.667671,48.560074
13.98519,-68.25055
6.6081405,-12.041718
-23.93153,57.79554
70.078766,22.60273
34.530228,-2.5627131
12.525484,-64.0356
-16.39445,54.164562
7.7017198,87.43355
73.40531,0.40050104
-58.83028,19.408323
-67.02529,16.863417
26.50167,-45.672115
-55.407825,-53.499573
1.8216,28.619806
4.011957,79.43429
67.54635,-11.73199
6.1286087,46.35029
-63.079285,6.7304873
1.340458,27.801355
56.873543,-18.857697
47.738354,32.145584
18.74159,20.226122
39.256035,-39.565216
0.86864924,17.413237
4.1382527,84.80132
-54.242203,7.781353
-32.950104,65.810295
-9.801543,5.682136
49.931694,57.426548
-0.41611496,-48.676105
-30.765562,44.04386
-19.105967,-44.85619
50.39441,41.126137
83.68332,-0.739136
26.547234,40.581856
-65.12015,20.694077
-52.715534,-58.909595
5.723258,14.852451
24.383755,53.25836
0.35448793,-48.64552
50.990078,51.39572
36.975693,-24.889679
-38.97269,-29.225294
-40.57868,46.153053
-18.913471,19.676283
-71.24946,18.486893
-24.423023,44.622173
-4.7839217,4.9921336
-36.37104,58.60717
46.2014,-8.292147
-1.4796878,-64.39692
-31.819176,37.17058
-12.658668,-22.453299
-39.856842,47.139614
-18.135725,20.335032
40.73346,58.077732
20.162292,12.722525
33.14995,-43.623062
30.055786,-34.37621
65.40843,-7.102287
-58.590412,19.140097
-51.837708,22.395487
-23.80188,4.284937
-50.076164,10.38555
39.03776,54.90175
53.033615,12.467404
-18.484577,-26.120916
-25.519154,-58.427563
-48.28777,19.10547
21.785402,13.729501
40.776104,41.55594
1.4499866,47.506916
-59.113266,-41.74254
73.53523,-28.680546
80.96635,-15.086004
44.462406,55.689342
-38.30645,-32.057373
28.474352,-47.99105
38.04502,60.20777
34.059387,-2.378599
51.999897,26.326277
-50.118454,22.693134
-53.91652,-38.140137
-41.42542,22.96915
44.681644,41.8386
13.44277,-4.8772273
-29.967678,52.693188
-0.2295096,-85.155754
-44.8041,11.424902
-0.21528532,26.668756
-24.463215,-57.218697
-51.81858,-54.33797
-65.91888,34.618233
87.28814,7.6227016
90.63231,3.4105463
-5.0163274,-4.956194
45.93671,56.60478
37.83944,29.494312
-14.965028,3.3782187
2.0067353,-37.51109
33.33374,1.4614764
37.210434,-25.274107
-33.278294,-1.6313882
-12.589688,-0.32671103
-55.758904,-35.79798
4.0996127,-48.75719
-18.41484,46.99585
27.037104,38.574455
-53.621025,-50.863865
45.856956,-8.03658
20.957224,49.816654
-5.2494783,-50.48766
-9.538145,-79.33738
-16.764425,58.627544
1.4248135,28.662697
-46.593536,14.043895
-53.62422,-40.855206
57.841587,-17.163157
-64.5144,16.65433
3.1784236,12.180308
4.014395,-12.385935
85.358284,8.045738
-23.64287,-59.15128
41.90242,40.723717
28.623505,-4.948983
-47.738266,25.599178
-21.856514,53.969883
91.52423,2.4183955
41.677097,45.55157
-33.207195,-6.04817
20.532444,-35.25895
-63.58266,-4.6369586
70.01686,-13.289992
14.1181555,-6.99838
1.0075239,81.642494
-43.12131,-53.99775
-56.228092,8.241872
-12.154821,-46.015385
77.93411,4.0618935
-26.91523,62.511543
67.6591,-34.75075
-1.8980715,-65.5301
4.861205,49.726288
-10.145266,-44.49932
-78.0138,18.862099
-42.102924,24.130402
5.742793,-84.443085
68.504654,-18.56959
-66.89409,-6.5302997
-21.156841,-42.912132
-55.3932,-48.003567
76.21262,-13.303462
8.9205,-41.91582
-24.352165,-59.51834
-3.5306847,-35.83956
-19.846836,-46.97001
49.311455,14.58134
39.712795,45.542778
-6.526318,25.593437
1.4544351,86.64698
21.82345,-43.41304
54.093033,13.751084
-44.22204,48.49673
55.560783,-20.191965
-46.354214,-4.016643
-71.898415,22.343903
-23.045286,57.82456
39.393917,-20.680815
45.836445,53.324833
36.31965,-6.6913357
-18.213186,-30.853405
-15.643649,49.98532
-76.82714,19.29741
14.942831,-10.121837
8.855589,-73.430695
38.247616,-0.30096725
40.196537,-21.464344
-16.919252,51.8279
-11.704868,-0.35659045
-13.203119,-27.834232
-19.284739,52.390205
-24.612602,49.86757
2.4115367,16.708193
22.523434,41.00701
63.25481,-36.516632
21.557564,14.644826
-66.7729,-6.5818715
55.009212,-19.497135
-78.251396,12.2825165
32.24605,-48.494843
-0.90618795,83.01522
-17.470392,-64.049286
-61.929726,41.47108
36.950367,58.01881
-1.6026628,-64.83515
24.373816,19.259773
-49.052387,26.24753
-17.163385,-5.427212
48.228928,-17.28929
51.0344,52.798145
25.658289,21.709936
-61.28922,17.196352
-5.5787416,31.701029
-20.006178,-30.640335
39.21393,59.913784
32.739548,-43.281586
7.194836,-8.708723
46.85809,57.13039
5.5860734,47.21504
34.3659,-36.592224
-11.955991,7.1122394
-1.3671309,15.841563
-57.34271,-42.452538
-34.55321,56.660027
4.598211,-48.831264
68.53191,-36.527126
55.396126,15.728303
-21.088846,-24.981089
-33.150158,-34.869698
85.3171,-4.992807
7.359086,39.49916
-56.162052,10.144635
-1.6177759,-33.693146
-48.580914,19.323137
-65.120575,20.051558
44.139053,53.733
51.417183,15.507557
1.4559978,4.972183
67.41529,-18.795824
54.68814,-29.29345
-56.9225,3.1382515
44.55083,58.251007
-78.34194,9.830913
27.926292,-2.50349
-68.64996,-1.832699
-50.29955,10.13763
-4.8376064,-10.247414
-57.756042,5.7658305
6.7851677,-17.248281
17.006437,10.77862
-22.776682,-57.7859
-60.10187,30.371954
-29.942816,-5.350531
-13.861835,-46.206398
-62.416286,-45.658714
88.06222,2.9983356
-43.511166,14.248192
-47.13933,-33.26838
-19.93939,-64.00843
-36.193085,-25.956913
-36.074306,-51.44484
77.23325,4.040241
12.691642,-18.294456
-28.736557,55.244972
-57.94548,-51.07922
-18.53297,49.8381
23.487837,46.597244
-15.451687,-50.10606
-26.26477,7.095303
7.2649927,-75.855865
-10.0561,3.7599595
46.429077,14.211613
-55.267326,-34.47963
-66.51306,37.574306
-18.56911,42.65095
34.40756,60.61862
1.7994517,81.71536
17.166407,-8.5951605
2.0003107,50.464344
35.812454,-38.857456
-17.40282,-35.50342
-7.514434,-34.276714
-31.655056,51.724987
-40.942234,-47.5255
5.279555,-10.561794
-18.531248,-65.48345
42.61545,41.01581
14.580546,-3.6147017
-14.174492,-49.76276
14.308709,-68.44391
-4.0972247,-79.3073
23.117844,-24.359022
77.0572,-18.188484
23.182346,-46.369564
-76.91683,1.0162067
79.26833,7.6749086
71.176865,-15.120566
-66.67993,-7.8271008
-76.09655,10.047284
-26.901588,10.249808
-60.935055,28.723894
-36.54298,55.975895
28.830326,-43.57968
-45.319653,-38.282784
-13.872276,-34.035057
-24.121054,-21.23152
-59.387012,32.732407
0.95639455,-46.020115
-59.945225,-47.125385
-17.089872,-26.40265
-57.8197,-41.623573
-35.25219,60.497795
4.223369,-10.5323105
6.1038184,14.321783
2.9894755,18.20331
5.621795,-9.827467
-11.310583,30.983055
-11.143503,-44.215115
-6.6717563,-7.0558314
-26.54744,-59.181534
56.887825,13.367741
84.17239,4.794949
-58.59724,-34.760414
77.68715,1.7549255
-29.01663,1.9503502
-34.897305,54.96546
-58.102646,16.944946
-25.922127,25.323221
2.7585006,49.674175
81.33958,5.999336
68.75596,24.207146
54.668804,-21.341057
-21.84363,-35.20435
33.340187,-39.375195
29.386946,41.491844
-31.261187,49.71653
-17.180159,59.72919
17.326118,18.122341
0.7772383,33.23598
52.678497,0.8895781
-64.19028,15.490611
61.54958,-36.768158
-66.296234,-8.100142
5.1184435,82.84098
69.42533,-6.715802
3.1468875,40.652645
-6.1786795,-51.46627
28.365372,37.499454
-30.035633,5.985638
11.545756,-7.9862285
-3.0103304,51.805717
-32.079365,56.215557
-3.9569132,-82.88011
-61.87301,41.003307
22.11341,49.512634
-31.633915,57.675793
-19.14563,-20.896908
-51.90454,-43.0921
61.29572,-11.064744
28.75052,-43.722523
36.89589,-27.786928
-8.825179,-1.6467172
19.729136,8.607192
65.04071,-37.7562
1.1561716,-69.76837
-49.6256,-56.25733
-63.802998,10.722536
33.079796,-0.42642394
-16.595888,-22.713345
9.918077,-58.71209
-4.4298267,-72.98416
-70.60779,10.813736
-2.0673351,27.368328
-14.917248,-28.68579
-64.59664,3.1193192
83.082695,0.078040056
21.685434,19.11963
-46.751556,-53.055668
-26.96162,8.802554
-12.0061035,32.043434
62.239323,-34.679893
29.579971,-44.012154
-57.504112,-37.335114
36.094322,4.7626553
-46.963142,-33.060246
-57.928185,17.701412
55.769497,9.70818
-64.81328,-4.679574
-45.36426,16.453583
4.0436516,47.49384
-8.164481,2.232446
-31.17777,62.687252
-23.50208,54.157116
-21.718473,52.301258
63.539303,-31.294676
-64.1615,-9.592004
15.024786,20.578667
54.940365,-28.997932
-5.1051726,-72.434326
90.5709,-1.5947384
-54.646458,29.102861
7.5050607,-17.553358
-45.187508,-6.003154
51.167854,51.56421
-39.76042,46.413425
-45.27063,-3.738102
-27.17708,-1.4203724
-25.395178,26.656544
-32.08807,46.90542
-44.624634,-52.334347
-1.3456404,81.593475
-16.553,43.75711
-58.591415,-47.15976
-5.1551914,-9.029741
-23.313927,4.270362
-11.039226,-7.716081
-33.232285,55.145775
-43.181675,-50.95402
5.6147466,-58.806664
-5.874449,-71.95152
50.584118,12.233282
21.035275,8.044329
16.912397,-4.6081734
46.269867,-8.995908
89.30921,-5.9781737
14.00303,-3.5284402
-22.624178,57.449257
-63.728466,25.995369
-21.537973,-41.941185
70.65437,23.303535
53.600197,12.701661
4.020753,-71.58858
-68.37516,1.9810507
-12.557194,-0.38574013
84.0476,-14.887797
42.02017,-1.5033566
4.7576056,-12.806334
27.65503,-1.4739113
-19.422083,-64.21151
-15.119983,-29.780144
-22.813831,-35.218323
25.113897,42.95463
87.33032,3.4053738
4.0817146,-50.648773
-34.44851,53.168907
-22.396961,45.253162
44.65833,46.551414
50.612404,14.62585
41.525047,-6.381804
6.272963,-11.611423
0.22772896,-83.15516
-38.309437,57.09296
5.047964,-81.01774
1.7905337,87.339165
12.522748,-18.716812
-36.30627,54.703617
-20.137075,40.26001
34.831455,29.511541
-6.891879,36.487053
-76.130066,17.518064
65.43433,-38.882725
14.908278,-15.369865
-1.8344349,37.382786
-22.724834,57.1334
-18.923746,21.146524
5.105344,47.8822
-4.436376,28.521112
-60.07504,1.6746006
-34.51929,2.047285
46.62164,16.232983
89.208786,1.3112425
-37.52531,-47.611225
-39.192486,-29.47497
-20.846666,-43.48984
-55.879326,-45.383892
1.1134262,48.842175
-12.05131,-19.746155
33.720356,-0.13345003
12.998704,-4.14955
-2.6528466,-83.682365
-58.16914,25.226093
-63.310074,0.39251184
-58.4926,34.337124
-35.31778,2.2917554
-54.077763,7.917557
-58.236813,25.996693
0.820859,-38.182518
-75.42864,15.518853
25.838476,-43.415512
-28.447247,39.073105
-19.124508,21.345554
-62.00786,-38.92562
69.03358,21.922987
65.77045,-9.423314
-54.606213,-46.49336
-20.228846,18.660564
-40.62513,47.43588
34.493114,29.193836
11.692124,-4.0295873
72.59117,-1.3136829
-56.142765,-40.001316
0.36052358,-51.543053
66.113434,23.284588
-26.161848,62.830452
41.33599,41.54082
-1.6376563,43.53332
-34.905674,55.25479
42.728245,4.5065536
-17.061447,33.64843
-16.604979,-35.357304
9.054924,-5.0831094
-20.634724,-57.610695
-25.840952,53.103657
-60.664032,27.399113
70.08518,-31.758867
81.98891,-13.947069
69.97776,-12.141787
-50.004368,22.336763
-8.578255,31.990482
-60.540554,0.11414189
-67.12614,-5.589729
-39.25396,-45.77201
5.9643292,48.178066
44.392467,58.191338
-26.348186,39.752796
43.971794,31.258078
-17.892822,-28.189266
41.812706,10.409539
35.140205,53.081646
90.66491,-5.136842
