age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
31,Private,191284,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,Mexico,>50K
31,Private,183881,Masters,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Mexico,<=50K
29,Private,213014,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Jamaica,<=50K
37,Private,197438,Bachelors,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,0,United-States,>50K
37,Private,199572,10th,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,1,0,United-States,<=50K
31,Private,189364,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,1,0,0,United-States,<=50K
34,Private,189900,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
28,Private,211958,Some-college,Divorced,Tech-support,Not-in-family,White,Male,0,0,0,United-States,<=50K
36,Private,223486,Prof-school,Widowed,Exec-managerial,Own-child,White,Male,1,1,0,United-States,>50K
36,Private,167450,HS-grad,Divorced,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
29,Private,225756,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
30,Private,146619,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,1,United-States,>50K
25,Private,191352,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,<=50K
34,Private,250469,10th,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,>50K
30,Private,195022,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,0,1,2,Mexico,<=50K
31,Private,219029,Some-college,Divorced,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
38,Private,162141,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
35,Private,163708,Assoc-acdm,Married-civ-spouse,Craft-repair,Wife,White,Female,1,0,0,United-States,<=50K
34,Private,167245,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,>50K
26,Private,180169,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,1,0,United-States,<=50K
28,Private,261852,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
32,Private,193263,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
27,Private,215110,Bachelors,Married-civ-spouse,Tech-support,Own-child,White,Female,0,1,0,United-States,<=50K
25,Private,197990,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,1,2,United-States,>50K
32,Private,190561,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
36,Private,168564,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,0,United-States,>50K
29,Private,163424,Assoc-acdm,Divorced,Sales,Husband,White,Female,0,0,0,United-States,>50K
27,Private,198865,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,>50K
32,Private,202947,HS-grad,Widowed,Adm-clerical,Wife,White,Male,0,1,0,United-States,>50K
38,Private,173178,Assoc-acdm,Divorced,Craft-repair,Husband,White,Female,1,1,1,United-States,<=50K
29,Private,195074,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,United-States,>50K
34,Private,194856,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,<=50K
32,Private,206113,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Mexico,<=50K
33,Private,224401,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,Jamaica,<=50K
36,Private,167223,9th,Never-married,Machine-op-inspct,Husband,White,Male,0,1,2,United-States,>50K
27,Private,178953,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
27,Private,200918,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,0,United-States,>50K
37,Private,175929,Bachelors,Never-married,Craft-repair,Unmarried,White,Female,1,0,0,United-States,>50K
30,Private,205635,Some-college,Divorced,Sales,Husband,White,Female,0,0,0,United-States,<=50K
38,Private,224476,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,0,0,2,United-States,<=50K
29,Private,164531,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1,0,United-States,<=50K
30,Private,213130,Prof-school,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,United-States,<=50K
27,Private,202391,Some-college,Divorced,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
38,Private,178158,Some-college,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,1,0,United-States,>50K
38,Private,193597,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,1,0,0,Jamaica,<=50K
29,Private,187529,Some-college,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,0,United-States,<=50K
33,Federal-gov,166056,HS-grad,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,0,United-States,<=50K
31,Private,165111,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1,0,United-States,<=50K
39,Private,205648,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,0,0,United-States,<=50K
25,Federal-gov,197490,Some-college,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,0,Mexico,<=50K
32,Private,210834,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,1,0,0,United-States,>50K
29,Private,205882,Some-college,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,0,United-States,<=50K
32,Private,191559,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1,0,0,United-States,>50K
37,Private,149009,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,0,United-States,<=50K
31,Private,223890,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
25,Private,204489,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,1,0,United-States,<=50K
33,Private,171152,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
35,Private,184573,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,1,0,United-States,<=50K
37,Local-gov,214816,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,0,United-States,<=50K
34,Private,186009,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Male,1,0,0,United-States,>50K
24,Private,206691,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,Mexico,<=50K
38,Private,184086,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Female,1,0,0,United-States,>50K
33,Private,159328,Assoc-acdm,Never-married,Sales,Wife,White,Male,0,0,0,South,<=50K
29,Local-gov,218975,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
34,Private,180929,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
38,Private,164214,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
28,Private,207561,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
40,State-gov,167080,Masters,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,0,United-States,>50K
35,Private,190657,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,1,0,0,United-States,<=50K
34,Private,179794,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
31,Private,207409,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,<=50K
24,Private,198144,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,<=50K
29,Private,180013,Some-college,Divorced,Sales,Not-in-family,White,Male,1,1,2,United-States,<=50K
31,Private,203301,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,0,United-States,<=50K
40,Private,172308,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
34,Private,184725,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
32,Private,212290,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
33,Private,167298,Assoc-acdm,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,2,United-States,<=50K
19,Private,216213,Some-college,Divorced,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
27,Private,195973,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
34,Private,167540,Prof-school,Never-married,Craft-repair,Unmarried,White,Male,0,0,0,United-States,<=50K
31,Private,194526,Some-college,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,1,1,0,United-States,<=50K
34,Private,203504,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,Mexico,>50K
32,Private,180074,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,1,0,0,United-States,<=50K
37,Private,187263,Doctorate,Never-married,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
36,Private,183221,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
30,Private,211773,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
33,Private,204798,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Jamaica,<=50K
34,Private,188994,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,1,2,United-States,>50K
27,Private,189682,9th,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,1,0,0,United-States,<=50K
29,Private,187265,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,1,0,United-States,<=50K
39,Private,186995,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,1,0,0,United-States,<=50K
38,Private,206480,Some-college,Never-married,Adm-clerical,Husband,White,Male,1,1,2,United-States,<=50K
31,Private,214323,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1,0,Jamaica,<=50K
32,Private,167929,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,Jamaica,<=50K
34,Federal-gov,160666,9th,Married-civ-spouse,Craft-repair,Husband,White,Female,1,0,0,United-States,<=50K
30,Private,204738,Masters,Divorced,Tech-support,Husband,White,Female,0,1,0,United-States,<=50K
33,Private,226258,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,1,1,0,United-States,>50K
25,Private,176109,Some-college,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,United-States,<=50K
31,Self-emp-inc,202069,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
33,Private,169473,Some-college,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,2,United-States,>50K
28,Private,199541,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,1,2,Mexico,<=50K
33,Private,194483,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,>50K
31,Private,190989,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,1,0,0,United-States,<=50K
29,Federal-gov,210650,HS-grad,Never-married,Transport-moving,Husband,White,Female,0,0,0,United-States,<=50K
38,Private,157443,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,1,0,United-States,<=50K
39,Self-emp-not-inc,169514,10th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,1,United-States,>50K
30,Private,169931,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
29,Private,216026,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,United-States,>50K
28,Private,197463,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,1,0,0,United-States,<=50K
35,Private,201939,Some-college,Never-married,Prof-specialty,Wife,White,Male,0,0,0,Jamaica,<=50K
34,Private,201431,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,0,United-States,>50K
30,Private,206313,5th-6th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,1,0,United-States,<=50K
32,Private,191022,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,Jamaica,>50K
31,Private,176703,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
37,Private,195656,Bachelors,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,1,0,2,United-States,<=50K
28,Private,207718,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
32,Private,221101,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,0,United-States,<=50K
31,Private,195496,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,0,United-States,<=50K
32,Private,191686,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,>50K
22,Private,190130,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
33,Private,200641,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
23,Private,182062,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,0,Jamaica,<=50K
25,Private,191531,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1,0,United-States,<=50K
36,Private,203096,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,1,0,United-States,<=50K
28,Private,213370,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,2,Mexico,>50K
29,Private,208093,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,2,Mexico,<=50K
38,Private,179143,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,2,United-States,<=50K
35,Private,221970,HS-grad,Separated,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
27,Self-emp-not-inc,154880,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,Dominican-Republic,<=50K
33,Private,191481,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
27,State-gov,178049,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Male,1,0,0,United-States,<=50K
33,Private,194099,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,0,United-States,<=50K
23,Private,196554,Some-college,Never-married,Exec-managerial,Own-child,White,Male,1,0,0,United-States,<=50K
39,Private,181097,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,0,United-States,<=50K
29,Private,199984,Some-college,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,1,2,United-States,<=50K
38,Private,185981,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1,0,2,United-States,<=50K
37,Self-emp-inc,204068,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,0,1,0,United-States,>50K
29,Private,228117,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
33,Private,174771,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Male,1,0,0,South,>50K
38,Private,146973,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
26,Private,197342,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
25,Private,199000,Some-college,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,0,Mexico,>50K
32,Private,178910,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,Mexico,<=50K
21,Private,189093,7th-8th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,2,Jamaica,<=50K
35,Private,174846,Bachelors,Married-civ-spouse,Adm-clerical,Own-child,White,Female,1,0,0,United-States,>50K
32,Private,211441,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
35,Private,205433,7th-8th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1,1,0,United-States,>50K
27,Private,175768,HS-grad,Never-married,Adm-clerical,Wife,White,Female,0,1,2,United-States,<=50K
27,Private,208291,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,0,1,0,United-States,<=50K
24,Private,202531,Some-college,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,0,Mexico,<=50K
27,Private,165018,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,>50K
29,Private,184565,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,1,0,United-States,<=50K
35,State-gov,190252,Masters,Married-civ-spouse,Sales,Unmarried,White,Female,1,0,0,United-States,>50K
35,Private,210383,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Female,1,0,0,United-States,>50K
27,Private,203050,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,0,Mexico,<=50K
26,Private,169216,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
27,Private,178645,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
29,Private,197052,Some-college,Divorced,Farming-fishing,Husband,White,Female,0,0,0,United-States,<=50K
27,Private,198517,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,1,0,0,United-States,<=50K
32,Private,244216,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
35,Private,183181,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,0,1,2,United-States,<=50K
27,Private,192777,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Mexico,<=50K
36,Private,210929,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,>50K
38,Private,191996,Assoc-acdm,Never-married,Exec-managerial,Unmarried,White,Female,1,1,0,United-States,>50K
31,Private,178222,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,United-States,<=50K
34,Private,200337,10th,Divorced,Craft-repair,Not-in-family,White,Female,0,1,0,United-States,<=50K
37,Private,176717,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
24,Private,157585,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,United-States,<=50K
31,Private,205863,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
26,Private,190481,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,1,0,0,United-States,<=50K
40,Without-pay,174914,11th,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,1,0,0,United-States,<=50K
36,Private,214165,Some-college,Divorced,Transport-moving,Husband,White,Male,1,0,0,United-States,<=50K
28,Private,207544,Some-college,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,>50K
31,Private,210362,Some-college,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,>50K
34,Private,194540,Some-college,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,United-States,<=50K
37,Private,164486,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
39,Private,140339,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,2,United-States,>50K
29,Private,244198,Bachelors,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,0,Mexico,>50K
33,Private,212777,Assoc-acdm,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
29,Private,222626,Some-college,Divorced,Prof-specialty,Husband,White,Male,0,1,0,United-States,<=50K
39,Private,147475,Some-college,Never-married,Exec-managerial,Husband,White,Female,0,0,0,United-States,<=50K
29,Private,186172,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,>50K
39,Private,184120,HS-grad,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,2,United-States,>50K
28,Private,180170,Bachelors,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,1,0,United-States,<=50K
32,Private,182352,HS-grad,Divorced,Adm-clerical,Husband,White,Female,1,1,2,United-States,<=50K
39,Private,122849,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,<=50K
37,Private,171197,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,0,0,2,United-States,<=50K
29,Private,186935,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,United-States,<=50K
31,Private,193849,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
22,Private,211174,Some-college,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,0,United-States,<=50K
33,Private,185406,9th,Divorced,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
33,Private,202150,Some-college,Divorced,Prof-specialty,Husband,White,Male,1,0,0,United-States,>50K
28,Private,195682,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,>50K
33,Private,184559,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
37,Private,190488,Assoc-acdm,Married-civ-spouse,Craft-repair,Wife,White,Female,1,0,1,United-States,<=50K
35,Private,190795,Doctorate,Never-married,Adm-clerical,Not-in-family,White,Male,0,1,2,United-States,>50K
37,Private,215799,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,1,1,0,United-States,>50K
33,Private,182613,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Female,1,0,0,United-States,<=50K
29,Private,194755,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,>50K
33,Private,184644,Some-college,Divorced,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
28,Private,183116,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
28,Private,176972,Some-college,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
26,Private,189051,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,1,0,2,United-States,<=50K
30,Private,207168,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1,0,Mexico,<=50K
37,Private,199811,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1,0,United-States,<=50K
33,Local-gov,200599,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,1,1,0,United-States,>50K
34,Private,180821,Some-college,Married-civ-spouse,Sales,Unmarried,White,Female,1,0,0,United-States,>50K
38,Private,184400,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,2,United-States,<=50K
19,Private,215979,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,Mexico,<=50K
31,Private,233854,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,<=50K
37,Private,158501,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,0,United-States,<=50K
33,Private,184591,Bachelors,Never-married,Craft-repair,Own-child,White,Male,1,0,0,United-States,<=50K
37,Private,181351,Some-college,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,1,0,United-States,<=50K
37,Private,176177,Assoc-acdm,Divorced,Adm-clerical,Husband,White,Male,1,0,2,United-States,<=50K
28,Private,227429,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,Mexico,<=50K
34,Private,206082,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,>50K
32,Private,195859,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Female,1,0,0,Mexico,>50K
34,Private,175874,Bachelors,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,0,United-States,>50K
31,Federal-gov,187112,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,Mexico,<=50K
31,Private,230110,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
36,Private,176575,Bachelors,Widowed,Exec-managerial,Wife,Black,Female,0,0,0,United-States,<=50K
33,Private,186832,Some-college,Divorced,Farming-fishing,Not-in-family,White,Male,1,0,2,United-States,>50K
24,Private,196521,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
28,Private,172573,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
36,Private,195666,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
32,Private,185173,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,0,United-States,<=50K
26,Private,202494,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,1,0,0,United-States,<=50K
35,Private,185558,Some-college,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,0,United-States,>50K
35,Private,187723,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,1,0,0,United-States,<=50K
30,Federal-gov,199656,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,0,United-States,>50K
38,Private,187076,Doctorate,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,1,0,0,United-States,<=50K
30,Private,188146,Some-college,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,0,Jamaica,>50K
35,Local-gov,162985,Some-college,Divorced,Exec-managerial,Other-relative,White,Male,0,0,0,United-States,>50K
30,Private,189984,Masters,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
35,Private,188044,Some-college,Never-married,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
31,Private,196294,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,>50K
29,Private,196210,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
30,Private,174537,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
38,Private,198403,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,1,1,0,United-States,>50K
36,Private,172263,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,0,0,United-States,<=50K
30,Private,179460,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,United-States,<=50K
28,Private,180940,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
29,Private,196457,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,1,0,2,Mexico,>50K
24,Private,182590,Bachelors,Divorced,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
34,Private,196538,HS-grad,Never-married,Prof-specialty,Husband,White,Female,0,1,2,United-States,>50K
32,Private,218122,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,2,United-States,>50K
37,Private,194924,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,0,United-States,<=50K
27,Private,222186,Some-college,Divorced,Adm-clerical,Husband,White,Male,0,0,0,Mexico,>50K
37,Private,181287,HS-grad,Widowed,Craft-repair,Husband,White,Female,1,0,2,United-States,<=50K
39,Private,200471,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Male,1,1,2,United-States,<=50K
35,Private,213268,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,>50K
33,Private,181764,7th-8th,Divorced,Adm-clerical,Not-in-family,White,Male,1,1,2,Mexico,<=50K
