age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
33,Private,156071,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,0,India,<=50K
28,Private,108569,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,0,0,2,United-States,<=50K
24,Self-emp-not-inc,188229,Assoc-acdm,Never-married,Protective-serv,Husband,White,Male,0,0,0,Puerto-Rico,<=50K
30,Self-emp-not-inc,172700,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,0,United-States,<=50K
33,Federal-gov,160781,11th,Separated,Machine-op-inspct,Husband,Black,Male,0,1,2,Puerto-Rico,<=50K
34,Self-emp-inc,163702,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
29,Self-emp-not-inc,164285,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,1,0,United-States,>50K
33,Self-emp-inc,159676,Bachelors,Never-married,Tech-support,Husband,Asian-Pac-Islander,Male,0,1,2,Haiti,<=50K
15,Self-emp-not-inc,273291,Bachelors,Never-married,Protective-serv,Husband,White,Male,0,0,0,India,<=50K
14,Local-gov,290532,Bachelors,Married-spouse-absent,Other-service,Husband,White,Male,0,1,0,Puerto-Rico,>50K
10,Local-gov,277146,HS-grad,Never-married,Protective-serv,Husband,White,Male,0,0,2,India,<=50K
31,Self-emp-not-inc,179801,Some-college,Never-married,Other-service,Husband,White,Female,0,0,0,United-States,<=50K
13,Local-gov,260078,Bachelors,Never-married,Prof-specialty,Husband,White,Male,0,0,2,Puerto-Rico,<=50K
21,Self-emp-not-inc,223558,Bachelors,Never-married,Other-service,Husband,White,Male,0,1,2,Puerto-Rico,>50K
23,Federal-gov,231549,Bachelors,Never-married,Other-service,Husband,White,Male,0,1,2,United-States,<=50K
14,Self-emp-not-inc,262321,Some-college,Never-married,Other-service,Husband,White,Male,0,1,2,India,>50K
32,Self-emp-not-inc,133542,Some-college,Separated,Protective-serv,Husband,Black,Female,0,1,0,Vietnam,<=50K
25,Self-emp-inc,215081,Bachelors,Never-married,Tech-support,Husband,White,Male,0,1,0,Mexico,>50K
26,Self-emp-inc,205604,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,Haiti,<=50K
27,Self-emp-inc,210670,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,Vietnam,<=50K
29,State-gov,144947,Assoc-acdm,Separated,Machine-op-inspct,Husband,White,Male,0,1,2,India,<=50K
26,Self-emp-not-inc,173469,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,0,Puerto-Rico,<=50K
28,Self-emp-not-inc,171217,Bachelors,Never-married,Sales,Husband,Black,Female,0,1,0,Puerto-Rico,<=50K
30,Self-emp-not-inc,140036,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,1,0,United-States,<=50K
32,State-gov,159905,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,1,2,United-States,<=50K
32,Self-emp-not-inc,146969,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,1,1,0,United-States,<=50K
32,Local-gov,180259,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,2,Puerto-Rico,>50K
32,Self-emp-not-inc,136824,Assoc-voc,Never-married,Tech-support,Husband,Black,Male,0,1,2,United-States,<=50K
34,Self-emp-not-inc,124472,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Male,0,1,0,India,<=50K
33,State-gov,162716,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
24,Self-emp-not-inc,170638,Bachelors,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,0,India,<=50K
35,Local-gov,141838,HS-grad,Never-married,Tech-support,Husband,White,Male,0,1,0,United-States,<=50K
27,Self-emp-not-inc,196715,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Mexico,<=50K
18,Private,244968,Bachelors,Never-married,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
22,Self-emp-not-inc,201766,Assoc-acdm,Never-married,Machine-op-inspct,Husband,White,Female,0,0,0,United-States,<=50K
36,Self-emp-not-inc,137976,HS-grad,Separated,Other-service,Husband,White,Male,0,0,2,India,<=50K
23,State-gov,227125,Some-college,Married-spouse-absent,Priv-house-serv,Husband,White,Male,0,0,0,Vietnam,>50K
24,Private,215673,Bachelors,Married-civ-spouse,Tech-support,Husband,Black,Female,0,1,0,Vietnam,<=50K
29,Self-emp-not-inc,175094,Some-college,Never-married,Other-service,Husband,White,Male,0,1,0,Mexico,<=50K
31,Private,144927,11th,Married-civ-spouse,Other-service,Husband,White,Male,1,1,2,India,<=50K
29,Self-emp-inc,187514,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,0,India,<=50K
33,Self-emp-not-inc,169983,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,United-States,<=50K
33,Private,177308,HS-grad,Never-married,Craft-repair,Husband,Black,Female,0,1,0,India,<=50K
18,Federal-gov,243125,Bachelors,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,1,0,United-States,>50K
12,Local-gov,254593,Some-college,Never-married,Prof-specialty,Husband,White,Male,0,1,0,Jamaica,<=50K
31,Self-emp-not-inc,168163,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,1,0,United-States,<=50K
25,Self-emp-not-inc,205891,11th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
25,Self-emp-not-inc,158129,Some-college,Never-married,Craft-repair,Husband,White,Male,1,1,2,United-States,>50K
17,Self-emp-not-inc,216939,Some-college,Separated,Craft-repair,Husband,White,Female,1,0,0,Vietnam,<=50K
12,State-gov,276857,Bachelors,Married-spouse-absent,Priv-house-serv,Husband,Black,Female,0,0,2,Mexico,<=50K
28,Private,99332,Assoc-voc,Never-married,Craft-repair,Not-in-family,Black,Male,0,1,0,United-States,<=50K
24,Private,204259,HS-grad,Widowed,Machine-op-inspct,Husband,White,Male,0,0,2,India,<=50K
35,Private,137540,Assoc-acdm,Married-civ-spouse,Other-service,Husband,Black,Female,0,1,2,United-States,>50K
29,Private,174567,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,>50K
29,Self-emp-not-inc,165657,Some-college,Married-spouse-absent,Craft-repair,Husband,White,Female,0,1,0,India,>50K
30,Self-emp-not-inc,185347,HS-grad,Never-married,Sales,Husband,White,Male,0,1,0,United-States,>50K
35,Private,157570,11th,Never-married,Protective-serv,Husband,White,Female,0,0,0,Vietnam,>50K
19,Local-gov,249835,Some-college,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,>50K
28,Self-emp-not-inc,178772,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
27,Federal-gov,119062,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,1,2,United-States,<=50K
23,Self-emp-not-inc,223557,Some-college,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,2,Vietnam,<=50K
29,Self-emp-inc,187698,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,India,>50K
31,Federal-gov,115408,Assoc-voc,Never-married,Other-service,Husband,White,Female,0,1,2,India,<=50K
20,State-gov,218892,Some-college,Never-married,Priv-house-serv,Husband,White,Female,0,0,0,United-States,<=50K
15,Local-gov,257815,Bachelors,Separated,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
18,Self-emp-not-inc,207849,Bachelors,Never-married,Other-service,Husband,White,Male,0,0,2,India,<=50K
24,Federal-gov,217401,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,0,India,<=50K
22,Self-emp-not-inc,239705,Bachelors,Never-married,Priv-house-serv,Husband,White,Female,0,0,0,United-States,<=50K
18,Self-emp-not-inc,238047,Some-college,Never-married,Protective-serv,Husband,White,Male,0,1,0,United-States,>50K
16,Local-gov,271078,Some-college,Never-married,Protective-serv,Husband,White,Male,0,1,0,Mexico,<=50K
25,Private,208198,11th,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,0,0,2,Puerto-Rico,<=50K
10,Local-gov,289185,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,2,Vietnam,<=50K
33,Private,139357,Some-college,Never-married,Craft-repair,Husband,White,Female,0,1,0,United-States,>50K
27,Federal-gov,196370,Bachelors,Never-married,Other-service,Husband,Black,Female,0,0,0,United-States,>50K
10,Self-emp-not-inc,286298,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0,0,0,Mexico,<=50K
29,Local-gov,181991,Some-college,Separated,Farming-fishing,Husband,White,Male,0,1,0,Vietnam,<=50K
28,Self-emp-not-inc,117601,HS-grad,Widowed,Sales,Husband,Black,Female,1,1,0,India,<=50K
19,Self-emp-not-inc,234387,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,India,<=50K
20,Self-emp-not-inc,146400,11th,Separated,Sales,Not-in-family,White,Male,0,1,0,United-States,<=50K
29,Self-emp-not-inc,116819,11th,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,United-States,<=50K
18,Self-emp-not-inc,74159,11th,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1,2,United-States,>50K
23,Private,132450,Assoc-voc,Separated,Machine-op-inspct,Husband,White,Female,0,1,2,India,>50K
18,Local-gov,232467,Some-college,Never-married,Sales,Husband,White,Female,0,0,2,England,>50K
32,State-gov,167066,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,Puerto-Rico,<=50K
31,Private,191519,HS-grad,Never-married,Protective-serv,Husband,White,Male,0,0,2,Vietnam,<=50K
33,State-gov,109478,Bachelors,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,1,0,United-States,<=50K
26,Self-emp-not-inc,108246,Bachelors,Never-married,Sales,Own-child,Black,Male,0,1,0,United-States,<=50K
27,Self-emp-not-inc,180681,HS-grad,Never-married,Other-service,Husband,White,Male,0,1,0,India,>50K
13,Self-emp-not-inc,198765,Some-college,Separated,Craft-repair,Husband,White,Male,0,0,2,India,>50K
15,Local-gov,264091,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1,0,United-States,>50K
25,Self-emp-not-inc,129325,Assoc-voc,Never-married,Machine-op-inspct,Husband,Black,Female,0,1,2,United-States,>50K
15,State-gov,271199,Bachelors,Never-married,Sales,Husband,Black,Female,0,1,2,United-States,>50K
23,Self-emp-not-inc,173733,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,India,<=50K
26,Self-emp-not-inc,188950,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,United-States,<=50K
22,State-gov,204365,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,0,United-States,<=50K
24,Self-emp-not-inc,158083,Bachelors,Never-married,Craft-repair,Husband,White,Female,1,1,0,United-States,>50K
18,Private,108078,Assoc-acdm,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1,0,India,>50K
28,Self-emp-inc,177834,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,India,<=50K
24,Private,157498,Assoc-acdm,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,1,1,2,India,<=50K
27,Self-emp-not-inc,176257,11th,Never-married,Priv-house-serv,Husband,White,Female,0,1,0,United-States,<=50K
16,Private,264164,HS-grad,Married-spouse-absent,Prof-specialty,Husband,Black,Female,0,1,0,Puerto-Rico,<=50K
23,Self-emp-not-inc,190387,Some-college,Never-married,Adm-clerical,Husband,White,Male,0,1,0,United-States,<=50K
27,Self-emp-not-inc,171187,Assoc-acdm,Separated,Craft-repair,Husband,White,Female,0,1,2,United-States,>50K
32,Self-emp-not-inc,160441,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Male,0,1,0,United-States,<=50K
23,Private,125760,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,0,0,0,United-States,<=50K
25,Private,180201,Some-college,Never-married,Craft-repair,Husband,White,Female,0,1,0,United-States,<=50K
6,Self-emp-inc,304833,Some-college,Never-married,Protective-serv,Husband,White,Female,0,1,2,India,>50K
34,Self-emp-not-inc,139590,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,Vietnam,<=50K
24,Self-emp-not-inc,222607,Bachelors,Never-married,Protective-serv,Husband,White,Male,0,1,0,United-States,<=50K
22,Self-emp-not-inc,204695,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0,Vietnam,<=50K
22,Federal-gov,218210,Bachelors,Never-married,Tech-support,Husband,White,Female,0,1,0,United-States,<=50K
28,Self-emp-inc,198575,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,2,England,<=50K
24,Federal-gov,200638,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,0,Puerto-Rico,<=50K
30,Private,174195,11th,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,>50K
23,Private,217537,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,1,0,United-States,<=50K
23,Self-emp-not-inc,212712,HS-grad,Never-married,Sales,Husband,White,Male,0,0,0,India,<=50K
29,State-gov,201835,11th,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,0,1,0,Puerto-Rico,<=50K
31,Local-gov,136528,Some-college,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,0,Haiti,>50K
28,Private,110494,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,India,<=50K
24,Private,113822,11th,Never-married,Craft-repair,Husband,White,Male,1,1,0,India,>50K
34,Self-emp-not-inc,131407,Some-college,Married-civ-spouse,Other-service,Husband,Black,Female,0,1,0,United-States,>50K
20,State-gov,251809,Some-college,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,1,0,United-States,<=50K
28,Local-gov,229570,Some-college,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,1,2,United-States,>50K
26,Self-emp-not-inc,174130,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,1,0,0,Puerto-Rico,<=50K
34,Local-gov,155925,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,1,0,United-States,<=50K
19,Private,129510,12th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,India,>50K
26,Private,171034,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
27,Private,140770,Bachelors,Never-married,Sales,Husband,Black,Female,0,1,0,United-States,>50K
25,State-gov,172284,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,0,United-States,>50K
33,Self-emp-not-inc,186132,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1,0,United-States,<=50K
25,Self-emp-not-inc,105634,HS-grad,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,India,<=50K
26,Federal-gov,182932,Bachelors,Never-married,Other-service,Husband,White,Female,0,1,0,India,<=50K
22,State-gov,111674,Assoc-acdm,Never-married,Craft-repair,Not-in-family,Black,Female,0,1,0,United-States,<=50K
21,State-gov,81525,Assoc-voc,Married-civ-spouse,Other-service,Own-child,White,Male,1,1,2,Mexico,<=50K
26,Self-emp-not-inc,128421,Bachelors,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1,0,United-States,<=50K
34,State-gov,118543,11th,Never-married,Other-service,Husband,Black,Female,0,1,0,El-Salvador,<=50K
22,Federal-gov,234156,Bachelors,Never-married,Priv-house-serv,Husband,White,Male,0,1,0,United-States,<=50K
25,Self-emp-not-inc,186534,Bachelors,Separated,Tech-support,Husband,White,Male,0,1,0,India,<=50K
24,Self-emp-not-inc,217919,Bachelors,Widowed,Machine-op-inspct,Husband,White,Female,0,1,0,India,<=50K
34,Self-emp-not-inc,162905,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,United-States,>50K
30,State-gov,162062,Bachelors,Separated,Other-service,Husband,White,Female,0,1,2,India,>50K
29,Self-emp-not-inc,161611,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,1,0,India,>50K
32,Self-emp-not-inc,175627,HS-grad,Never-married,Other-service,Husband,White,Male,0,1,0,India,<=50K
4,Local-gov,317793,Bachelors,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
24,State-gov,202307,11th,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1,2,United-States,>50K
24,Self-emp-not-inc,182665,Assoc-acdm,Never-married,Other-service,Husband,White,Male,0,1,0,India,>50K
30,Self-emp-not-inc,167072,Some-college,Never-married,Priv-house-serv,Husband,White,Female,0,0,0,United-States,<=50K
23,Self-emp-not-inc,146938,Some-college,Never-married,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
28,Federal-gov,176086,Some-college,Never-married,Sales,Husband,White,Male,0,1,0,United-States,<=50K
29,Local-gov,148041,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,1,0,United-States,>50K
28,Self-emp-not-inc,185231,Bachelors,Married-civ-spouse,Other-service,Husband,White,Female,0,1,2,India,<=50K
27,State-gov,177138,Some-college,Married-civ-spouse,Sales,Husband,White,Female,0,0,2,United-States,<=50K
2,Federal-gov,307925,Some-college,Married-spouse-absent,Priv-house-serv,Husband,White,Male,0,0,2,India,<=50K
28,Self-emp-not-inc,192902,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1,2,United-States,<=50K
34,Self-emp-not-inc,120905,Some-college,Never-married,Sales,Husband,Black,Male,0,1,0,Vietnam,<=50K
36,Self-emp-inc,135971,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,1,0,Haiti,<=50K
28,Local-gov,184544,Bachelors,Never-married,Other-service,Husband,Black,Male,0,0,0,United-States,<=50K
18,Federal-gov,246898,Some-college,Never-married,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
23,Private,220794,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
19,Self-emp-not-inc,215562,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,India,<=50K
32,Self-emp-not-inc,158438,Bachelors,Never-married,Other-service,Husband,Black,Female,0,1,0,United-States,<=50K
29,Self-emp-not-inc,201781,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,0,Puerto-Rico,>50K
22,Private,128890,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,El-Salvador,>50K
28,Self-emp-not-inc,194259,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,India,<=50K
18,Self-emp-not-inc,237840,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,India,>50K
9,Self-emp-not-inc,293814,Assoc-acdm,Married-spouse-absent,Craft-repair,Husband,White,Male,0,1,0,Yugoslavia,<=50K
27,Private,190595,11th,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
22,Self-emp-not-inc,205542,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,Mexico,>50K
24,State-gov,198253,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,India,<=50K
28,Private,186511,Some-college,Never-married,Sales,Husband,White,Male,0,0,0,United-States,<=50K
13,Self-emp-not-inc,269877,HS-grad,Never-married,Protective-serv,Husband,White,Female,0,0,0,Dominican-Republic,<=50K
25,Self-emp-not-inc,208396,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
30,Private,179062,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,0,United-States,<=50K
23,Federal-gov,154303,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,2,India,<=50K
6,Federal-gov,302784,Bachelors,Never-married,Other-service,Husband,White,Female,0,1,2,India,<=50K
35,Self-emp-not-inc,159114,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,0,United-States,<=50K
24,Local-gov,196954,Some-college,Never-married,Machine-op-inspct,Husband,White,Female,0,1,0,Mexico,>50K
19,Self-emp-not-inc,210420,Doctorate,Never-married,Craft-repair,Husband,Black,Male,0,1,0,United-States,<=50K
31,Private,111465,HS-grad,Separated,Prof-specialty,Husband,Black,Male,1,0,0,United-States,<=50K
19,Local-gov,236505,HS-grad,Never-married,Farming-fishing,Husband,White,Male,0,0,2,Puerto-Rico,>50K
21,Self-emp-not-inc,185866,HS-grad,Separated,Sales,Husband,White,Female,0,1,0,India,<=50K
12,Local-gov,284082,Some-college,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,2,India,>50K
17,Self-emp-not-inc,240032,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
14,Private,46174,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,1,0,2,India,<=50K
28,State-gov,166809,Bachelors,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,1,0,United-States,<=50K
29,Self-emp-not-inc,163396,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,0,United-States,<=50K
36,Self-emp-not-inc,126488,11th,Never-married,Priv-house-serv,Husband,Black,Male,0,1,0,United-States,>50K
25,Self-emp-not-inc,200238,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
14,Self-emp-not-inc,263320,Assoc-acdm,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Female,0,1,0,India,<=50K
32,Private,193333,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
35,Private,145027,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1,0,United-States,<=50K
15,Self-emp-not-inc,272437,Bachelors,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1,0,United-States,<=50K
21,Local-gov,250437,Bachelors,Married-spouse-absent,Protective-serv,Husband,White,Male,0,1,0,India,<=50K
32,State-gov,145698,Some-college,Never-married,Sales,Husband,White,Female,0,1,0,Haiti,<=50K
18,Self-emp-not-inc,247590,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
23,Private,147729,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,Vietnam,>50K
34,Self-emp-not-inc,162958,Bachelors,Never-married,Machine-op-inspct,Husband,Black,Female,0,1,2,United-States,<=50K
31,Private,117303,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Female,1,1,2,India,<=50K
23,State-gov,188314,Bachelors,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0,Puerto-Rico,<=50K
23,Self-emp-not-inc,204351,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,1,1,2,India,<=50K
30,Self-emp-inc,171612,Bachelors,Never-married,Sales,Husband,Black,Female,0,1,0,United-States,<=50K
23,Private,260293,Assoc-acdm,Never-married,Craft-repair,Husband,Black,Male,0,1,0,India,<=50K
33,Self-emp-not-inc,149430,HS-grad,Never-married,Other-service,Husband,Black,Male,1,1,0,United-States,>50K
24,State-gov,199567,HS-grad,Separated,Sales,Husband,Asian-Pac-Islander,Female,0,0,0,Puerto-Rico,<=50K
25,Self-emp-inc,212878,Some-college,Widowed,Priv-house-serv,Husband,White,Male,0,1,2,Puerto-Rico,>50K
12,Self-emp-not-inc,257516,Bachelors,Never-married,Sales,Husband,White,Male,0,1,0,Puerto-Rico,<=50K
23,Self-emp-not-inc,206479,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,>50K
28,Self-emp-not-inc,164580,11th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,1,0,India,<=50K
28,Self-emp-not-inc,133077,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,India,<=50K
23,Private,90507,Some-college,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,1,2,United-States,<=50K
23,Local-gov,119975,11th,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,1,0,United-States,>50K
22,State-gov,237003,Some-college,Widowed,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
12,Federal-gov,255896,11th,Never-married,Machine-op-inspct,Wife,White,Male,0,1,0,Puerto-Rico,<=50K
33,Private,149833,Bachelors,Never-married,Sales,Husband,White,Female,0,1,2,United-States,<=50K
22,State-gov,214178,Bachelors,Never-married,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
26,Self-emp-not-inc,132388,Some-college,Separated,Other-service,Husband,Black,Male,0,1,0,United-States,<=50K
18,Local-gov,219929,Some-college,Married-civ-spouse,Farming-fishing,Husband,Black,Female,0,0,0,United-States,<=50K
24,Private,223637,Some-college,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,1,2,United-States,<=50K
31,Self-emp-inc,140533,Masters,Never-married,Sales,Husband,White,Male,0,1,0,United-States,>50K
23,Federal-gov,199427,Some-college,Never-married,Priv-house-serv,Husband,White,Female,0,1,0,Vietnam,>50K
11,Local-gov,278298,Bachelors,Never-married,Craft-repair,Husband,White,Female,0,0,2,United-States,<=50K
35,Self-emp-not-inc,128805,Masters,Never-married,Priv-house-serv,Husband,White,Female,0,1,0,India,<=50K
18,Local-gov,244123,Some-college,Married-spouse-absent,Sales,Husband,White,Male,0,1,0,United-States,>50K
10,Federal-gov,278587,Bachelors,Married-spouse-absent,Other-service,Husband,Black,Female,0,0,0,Puerto-Rico,<=50K
34,Self-emp-not-inc,143704,11th,Widowed,Craft-repair,Husband,Black,Male,0,1,2,Puerto-Rico,<=50K
16,Local-gov,231305,Some-college,Never-married,Sales,Husband,White,Male,0,0,0,United-States,<=50K
9,Self-emp-not-inc,259460,HS-grad,Never-married,Protective-serv,Husband,White,Male,0,0,0,Puerto-Rico,<=50K
28,Private,147640,Bachelors,Never-married,Prof-specialty,Husband,White,Female,0,1,0,United-States,<=50K
27,Self-emp-not-inc,197200,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,<=50K
21,Local-gov,218135,Some-college,Never-married,Craft-repair,Wife,White,Male,0,0,0,India,>50K
22,Self-emp-not-inc,211287,Assoc-voc,Widowed,Machine-op-inspct,Husband,White,Female,0,1,0,Puerto-Rico,>50K
22,Self-emp-not-inc,202254,Bachelors,Never-married,Machine-op-inspct,Husband,White,Female,0,1,0,Vietnam,<=50K
29,Private,136907,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,India,>50K
29,Federal-gov,114651,11th,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,1,0,United-States,<=50K
32,Self-emp-not-inc,162901,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,United-States,>50K
29,Federal-gov,153838,11th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,India,<=50K
24,Federal-gov,98926,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,Nicaragua,<=50K
22,Federal-gov,203807,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,India,<=50K
31,Federal-gov,165732,Some-college,Married-civ-spouse,Priv-house-serv,Husband,Black,Male,0,1,0,India,<=50K
26,State-gov,181662,Some-college,Never-married,Sales,Husband,White,Male,0,1,0,India,<=50K
24,Self-emp-not-inc,126259,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Vietnam,<=50K
22,Self-emp-not-inc,87999,11th,Married-civ-spouse,Sales,Not-in-family,White,Female,0,1,0,United-States,<=50K
